timestamp;Equipamento;Tipo;Modelo;HEF;HTI;HAO;HOE;HOI;HTD;HMC;HAC;MPS;MPNS;Manutenção Corretiva;Manutenção Preventiva;Manutenção Total;Horas Trabalhadas;Horas Calendario;Producao;DF;UF;RO;Produtividade;Nº Corretivas;Nº Preventivas;Nº Manutenção;MTBF;MTTR;MTBS;MTTS
set/20;TE2939;Trator (Esteira);Caterpillar D11R;0;297,6;0;0;36,8;0;96,9;0;288,7;0;96,9;288,7;385,6;297,6;720;;46,40%;89,00%;41,3;;6;2;8;49,6;16,2;37,2;64,3
set/20;TE2940;Trator (Esteira);Caterpillar D11R;0,1;524,7;1;0;92,5;4,2;29,4;0;68,2;0;29,4;68,2;97,5;530;720;;86,50%;85,10%;73,6;;13;2;15;40,8;2,3;35,3;7,5
set/20;TE2941;Trator (Esteira);Caterpillar D11R;18;504,8;0,1;0;83,6;56,8;26;0;30;0,8;26;30,7;56,7;579,7;720;;92,10%;87,40%;80,5;;13;5;18;44,6;2;32,2;4,4
set/20;TE2942;Trator (Esteira);Caterpillar D11R;5;596;1,8;0;73;0,3;7,2;0;0,5;36,2;7,2;36,8;43,9;603,1;720;;93,90%;89,20%;83,8;;5;3;8;120,6;1,4;75,4;8,8
set/20;TE2943;Trator (Esteira);Caterpillar D11R;0;481,8;0,2;0;75,3;3,2;120,4;0;39;0;120,4;39;159,4;485,3;720;;77,90%;86,60%;67,4;;8;2;10;60,7;15;48,5;19,9
set/20;TE2944;Trator (Esteira);Caterpillar D11R;0;504,2;0;0;92,8;0;63,2;0;59,5;0,4;63,2;59,8;123;504,2;720;;82,90%;84,50%;70;;11;4;15;45,8;5,7;33,6;11,2
set/20;TE2945;Trator (Esteira);Caterpillar D11R;0;517,9;0;0;118,4;0,1;36,9;0;46,7;0;36,9;46,7;83,6;518;720;;88,40%;81,40%;71,9;;9;2;11;57,6;4,1;47,1;9,3
set/20;TE2946;Trator (Esteira);Caterpillar D11R;3,2;176,7;0;0;35,7;12,5;86;405,9;0;0;491,9;0;491,9;192,4;720;;31,70%;84,30%;26,7;;3;0;3;64,1;164;64,1;164
set/20;TE2947;Trator (Esteira);Caterpillar D11R;0;387,7;0;0;139,1;0;50,1;0;143,1;0;50,1;143,1;193,1;387,7;720;;73,20%;73,60%;53,9;;4;4;8;96,9;12,5;48,5;48,3
set/20;TE2948;Trator (Esteira);Caterpillar D11R;3,3;518,3;0;0,2;133,3;1,6;62,3;0;1,1;0;62,3;1,1;63,3;523,2;720;;91,20%;79,70%;72,7;;8;2;10;65,4;7,8;52,3;7,9
set/20;TE2949;Trator (Esteira);Caterpillar D11R;0;507,8;0;0;54,4;0,2;109,3;0;47,4;1;109,3;48,4;157,7;507,9;720;;78,10%;90,30%;70,5;;3;3;6;169,3;36,4;84,7;52,6
set/20;TE2950;Trator (Esteira);Caterpillar D11R;0,3;461,7;0;0;82,2;0;34,8;0;141;0;34,8;141;175,8;462;720;;75,60%;84,90%;64,2;;7;5;12;66;5;38,5;25,1
ago/20;PT3112;Patrol;Patrol 24M;0;386,3;0;1,9;188,2;0;37,8;0;106,5;23,3;37,8;129,8;167,6;386,3;744;;77,50%;67,00%;51,9;;14;5;19;27,6;2,7;20,3;12
ago/20;PT3114;Patrol;Patrol 24M;0;464,6;0;0;146,1;0,3;65,5;0;61,6;5,9;65,5;67,5;133;464,9;744;;82,10%;76,10%;62,5;;20;7;27;23,2;3,3;17,2;6,6
ago/20;PT3115;Patrol;Patrol 24M;0;273,7;0;0;107,5;0;249,1;0;113,7;0;249,1;113,7;362,8;273,7;744;;51,20%;71,80%;36,8;;11;2;13;24,9;22,6;21,1;33
ago/20;PT3116;Patrol;Patrol 24M;0;394,9;0;0;149;0;152,7;0;39,2;8,2;152,7;47,4;200;394,9;744;;73,10%;72,60%;53,1;;15;4;19;26,3;10,2;20,8;13,3
ago/20;PT3117;Patrol;Patrol 24M;0;439,1;0;0,2;155,4;0;111,6;0;29,2;8,5;111,6;37,6;149,3;439,1;744;;79,90%;73,80%;59;;16;3;19;27,4;7;23,1;9,3
ago/20;PT3118;Patrol;Patrol 24M;0;30;0;0;14,9;0;7,7;0;691,4;0;7,7;691,4;699,2;30;744;;6,00%;66,90%;4;;4;1;5;7,5;1,9;6;174,8
ago/20;PT3119;Patrol;Patrol 24M;0;397;0;1,3;121,5;2,3;167,6;0;37,1;17,1;167,6;54,2;221,9;399,3;744;;70,20%;76,50%;53,7;;24;5;29;16,6;7;13,8;9,2
ago/20;PT3120;Patrol;Patrol 24M;0;433,4;0;0;110,8;0;176,8;0;23;0;176,8;23;199,8;433,4;744;;73,10%;79,60%;58,3;;22;2;24;19,7;8;18,1;9,1
ago/20;PT3121;Patrol;Patrol 24M;0;304,8;0;0,5;146,9;0;209,7;0;81,8;0,3;209,7;82;291,8;304,8;744;;60,80%;67,40%;41;;32;3;35;9,5;6,6;8,7;9,1
ago/20;PT3123;Patrol;Patrol 24M;0;563,8;0;0,8;88,3;0;58,7;0;1,7;30,7;58,7;32,4;91,1;563,8;744;;87,80%;86,30%;75,8;;17;3;20;33,2;3,5;28,2;5,4
ago/20;PT3124;Patrol;Patrol 24M;0;214,5;0;0,2;84;0;331;0;114,3;0;331;114,3;445,3;214,5;744;;40,10%;71,80%;28,8;;17;1;18;12,6;19,5;11,9;26,2
ago/20;PT3125;Patrol;Patrol 24M;0;398,3;0;0;135,9;0;102,4;0;96,8;10,6;102,4;107,4;209,7;398,3;744;;71,80%;74,60%;53,5;;31;4;35;12,8;3,3;11,4;6,8
ago/20;PT3126;Patrol;Patrol 24M;0;512,3;0;0,2;105,1;0,1;60,5;0;49,3;16,5;60,5;65,8;126,3;512,4;744;;83,00%;83,00%;68,9;;10;4;14;51,2;6,1;36,6;12,6
ago/20;PT3127;Patrol;Patrol 24M;0;218,3;0;0;85,7;0;439,6;0;0,5;0;439,6;0,5;440;218,3;744;;40,90%;71,80%;29,3;;19;1;20;11,5;23,1;10,9;23,2
ago/20;TE2922;Trator (Esteira);Caterpillar D11R;11,5;309,8;0;0;80,2;23;319,4;0;0,1;0;319,4;0,1;319,5;344,3;744;;57,10%;81,10%;46,3;;3;1;4;114,8;106,5;86,1;106,5
ago/20;TE2923;Trator (Esteira);Caterpillar D11R;1,5;433,3;0;0;127,3;6,7;64,7;11,5;99;0;76,2;99;175,2;441,5;744;;76,50%;77,60%;59,3;;9;4;13;49,1;8,5;34;19,5
ago/20;TE2924;Trator (Esteira);Caterpillar D11R;1;513,2;0;0;71,2;0,3;47;0;109;2,3;47;111,3;158,3;514,5;744;;78,70%;87,90%;69,2;;12;3;15;42,9;3,9;34,3;13,2
ago/20;TE2925;Trator (Esteira);Caterpillar D11R;0;522,3;0;0;85,3;4,2;127;0;5,1;0;127;5,1;132,1;526,6;744;;82,20%;86,10%;70,8;;11;3;14;47,9;11,5;37,6;12
ago/20;TE2926;Trator (Esteira);Caterpillar D11R;8,8;477,6;0,5;0;91,8;0,7;26,2;0;138,5;0;26,2;138,5;164,6;487,6;744;;77,90%;84,20%;65,5;;7;5;12;69,7;3,7;40,6;23,5
ago/20;TE2927;Trator (Esteira);Caterpillar D11R;0;0;0;0;0;0;744;0;0;0;744;0;744;0;744;;0,00%;0,00%;0;;1;0;1;0;744;0;744
ago/20;TE2928;Trator (Esteira);Caterpillar D11R;0,1;536,7;0;0;82;0,7;83,6;0;41;0;83,6;41;124,6;537,4;744;;83,30%;86,80%;72,2;;15;2;17;35,8;5,6;31,6;8,3
ago/20;TE2929;Trator (Esteira);Caterpillar D11R;0;248;0;0;57;1,5;418,8;0;18,7;0;418,8;18,7;437,5;249,5;744;;41,20%;81,40%;33,5;;8;1;9;31,2;52,4;27,7;54,7
ago/20;TE2930;Trator (Esteira);Caterpillar D11R;3,8;599,4;0;0;68,3;2,1;67,7;0;2,7;0;67,7;2,7;70,5;605,3;744;;90,50%;89,90%;81,4;;11;1;12;55;6,2;50,4;6,4
ago/20;TE2931;Trator (Esteira);Caterpillar D11R;0;246,6;0;0,1;45;0;452,3;0;0;0;452,3;0;452,3;246,6;744;;39,20%;84,50%;33,1;;11;0;11;22,4;41,1;22,4;41,1
ago/20;TE2932;Trator (Esteira);Caterpillar D11R;0;0;0;0;0;0;744;0;0;0;744;0;744;0;744;;0,00%;0,00%;0;;1;0;1;0;744;0;744
ago/20;TE2933;Trator (Esteira);Caterpillar D11R;8,9;448,2;1,6;0;68,6;9,3;113,8;0;93,6;0;113,8;93,6;207,4;468;744;;72,10%;87,20%;62,9;;13;2;15;36;8,8;31,2;16
ago/20;TE2934;Trator (Esteira);Caterpillar D11R;0;0;0;0;0;0;0;744;0;0;744;0;744;0;744;;0,00%;0,00%;0;;1;0;1;0;744;0;744
ago/20;TE2935;Trator (Esteira);Caterpillar D11R;6,3;429,3;0;0;110,9;13,1;59,3;0;125;0;59,3;125;184,3;448,8;744;;75,20%;80,20%;60,3;;7;6;13;64,1;8,5;34,5;26,3
ago/20;TE2936;Trator (Esteira);Caterpillar D11R;0;502,1;0;0;102,3;3,9;30,4;0;105,4;0;30,4;105,4;135,8;505,9;744;;81,80%;83,20%;68;;6;3;9;84,3;5,1;56,2;22,6
ago/20;TE2937;Trator (Esteira);Caterpillar D11R;1,3;579,8;0;0;70,4;1;36,3;0;55,1;0;36,3;55,1;91,4;582,2;744;;87,70%;89,20%;78,3;;7;2;9;83,2;5,2;64,7;13,1
ago/20;TE2938;Trator (Esteira);Caterpillar D11R;0;531,5;0;0;68;0,2;27,1;0;117,2;0;27,1;117,2;144,2;531,7;744;;80,60%;88,70%;71,5;;12;3;15;44,3;2,3;35,4;12
ago/20;TE2939;Trator (Esteira);Caterpillar D11R;1,9;382,1;0;0;107;12;168,5;0;72,5;0;168,5;72,5;241;396;744;;67,60%;78,70%;53,2;;10;2;12;39,6;16,9;33;24,1
ago/20;TE2940;Trator (Esteira);Caterpillar D11R;4;320,9;0;0;46,9;1,2;368,7;0;2,2;0;368,7;2,2;371;326,2;744;;50,10%;87,40%;43,8;;5;1;6;65,2;73,7;54,4;74,2
ago/20;TE2941;Trator (Esteira);Caterpillar D11R;3,2;331,9;1,2;0,5;61,5;0;303,2;0;42,5;0;303,2;42,5;345,6;336,3;744;;53,50%;84,40%;45,2;;8;1;9;42;37,9;37,4;43,2
ago/20;TE2942;Trator (Esteira);Caterpillar D11R;3;526,9;0,3;0;64,1;0,3;80,4;0;41,8;27,3;80,4;69,1;149,4;530,4;744;;79,90%;89,20%;71,3;;6;2;8;88,4;13,4;66,3;24,9
ago/20;TE2943;Trator (Esteira);Caterpillar D11R;0;410,6;0;0;93,3;9,6;222,5;0;1,5;6,5;222,5;8;230,5;420,1;744;;69,00%;81,80%;56,5;;8;2;10;52,5;27,8;42;28,8
ago/20;TE2944;Trator (Esteira);Caterpillar D11R;0,1;488,2;0;0,5;90,5;0;83,6;0;81;0;83,6;81;164,6;488,3;744;;77,90%;84,30%;65,6;;5;2;7;97,7;16,7;69,8;32,9
ago/20;TE2945;Trator (Esteira);Caterpillar D11R;0;531,5;1,2;0;96,5;0,6;26,5;0;87,6;0;26,5;87,6;114,1;533,3;744;;84,70%;84,70%;71,7;;6;1;7;88,9;4,4;76,2;19
ago/20;TE2946;Trator (Esteira);Caterpillar D11R;0,9;448,8;0;0;58,2;0,5;115,9;0;119,8;0;115,9;119,8;235,7;450,1;744;;68,30%;88,50%;60,5;;11;2;13;40,9;10,5;34,6;21,4
ago/20;TE2947;Trator (Esteira);Caterpillar D11R;0;469,2;0;0;123,8;0;69,3;0;81,7;0;69,3;81,7;151;469,2;744;;79,70%;79,10%;63,1;;7;1;8;67;9,9;58,7;21,6
ago/20;TE2948;Trator (Esteira);Caterpillar D11R;0;487,2;0;0;106,2;0,2;18,6;0;131,8;0;18,6;131,8;150,4;487,4;744;;79,80%;82,10%;65,5;;3;4;7;162,5;6,2;69,6;50,1
ago/20;TE2949;Trator (Esteira);Caterpillar D11R;0;349,3;1,6;0;76,7;6,5;5;0;304,9;0;5;304,9;309,9;357,4;744;;58,30%;82,30%;48;;3;1;4;119,1;1,7;89,3;103,3
ago/20;TE2950;Trator (Esteira);Caterpillar D11R;0;504,7;0;0;84,3;37,1;31,5;0;53;33,4;31,5;86,4;118;541,8;744;;84,10%;86,50%;72,8;;5;2;7;108,4;6,3;77,4;23,6
jul/20;PT3112;Patrol;Patrol 24M;0;516,7;0;0;150,5;0;54,8;0;0;22;54,8;22;76,8;516,7;744;;89,70%;77,40%;69,5;;14;2;16;36,9;3,9;32,3;5,5
jul/20;PT3114;Patrol;Patrol 24M;0;452,1;0;0;123,5;0;150,3;0;18,1;0;150,3;18,1;168,4;452,1;744;;77,40%;78,60%;60,8;;12;1;13;37,7;12,5;34,8;14
jul/20;PT3115;Patrol;Patrol 24M;0,2;399,3;0;0;111,6;0;155,9;0;77;0;155,9;77;232,9;399,5;744;;68,70%;78,20%;53,7;;17;2;19;23,5;9,2;21;13,7
jul/20;PT3116;Patrol;Patrol 24M;0;279,8;0;0;153,8;0,4;200,8;0;94,2;15;200,8;109,2;310;280,2;744;;58,30%;64,60%;37,7;;22;4;26;12,7;9,1;10,8;14,1
jul/20;PT3117;Patrol;Patrol 24M;0;441,3;0;0;145,5;0;108,6;0;45,8;2,8;108,6;48,6;157,2;441,3;744;;78,90%;75,20%;59,3;;26;3;29;17;4,2;15,2;6
jul/20;PT3118;Patrol;Patrol 24M;0;499,7;0;0;146,4;0,2;72,5;0;15,2;9,9;72,5;25,2;97,7;499,9;744;;86,90%;77,30%;67,2;;23;3;26;21,7;3,2;19,2;4,2
jul/20;PT3119;Patrol;Patrol 24M;0;358,3;0;0;130,9;0,8;170,9;0;83;0;170,9;83;253,9;359,2;744;;65,90%;73,30%;48,3;;21;2;23;17,1;8,1;15,6;12,1
jul/20;PT3120;Patrol;Patrol 24M;0;469,4;0;0;154,1;0;90,1;0;11,6;18,7;90,1;30,3;120,4;469,4;744;;83,80%;75,30%;63,1;;16;5;21;29,3;5,6;22,4;7,5
jul/20;PT3121;Patrol;Patrol 24M;0;434,5;0;0;131;0;128,8;0;46,6;3,1;128,8;49,7;178,4;434,5;744;;76,00%;76,80%;58,4;;28;2;30;15,5;4,6;14,5;6,4
jul/20;PT3123;Patrol;Patrol 24M;0;237,1;0;0;85,3;0,2;36,7;0;371,7;13,1;36,7;384,8;421,4;237,2;744;;43,40%;73,50%;31,9;;8;3;11;29,7;4,6;21,6;52,7
jul/20;PT3124;Patrol;Patrol 24M;0;441,5;0;0;163,6;0,7;96,1;0;30,6;11,5;96,1;42,1;138,2;442,2;744;;81,40%;73,00%;59,4;;28;5;33;15,8;3,4;13,4;4,9
jul/20;PT3125;Patrol;Patrol 24M;0;453,7;0;0;111,4;0;164,8;0;14,1;0;164,8;14,1;178,9;453,7;744;;76,00%;80,30%;61;;18;2;20;25,2;9,2;22,7;9,9
jul/20;PT3126;Patrol;Patrol 24M;0;280,5;0;0;88,5;0;226,2;0;148,9;0;226,2;148,9;375;280,5;744;;49,60%;76,00%;37,7;;14;1;15;20;16,2;18,7;26,8
jul/20;PT3127;Patrol;Patrol 24M;0;102,8;0;0;25,7;0;615,5;0;0;0;615,5;0;615,5;102,8;744;;17,30%;80,00%;13,8;;3;0;3;34,3;205,2;34,3;205,2
jul/20;TE2922;Trator (Esteira);Caterpillar D11R;0;516,9;0,4;0;117,4;2,2;34,1;0;1,4;71,6;34,1;73;107;519,5;744;;85,60%;81,60%;69,8;;2;2;4;259,8;17;129,9;53,5
jul/20;TE2923;Trator (Esteira);Caterpillar D11R;0,8;437,6;1,7;0;149;1,2;45,7;105,8;2,2;0;151,5;2,2;153,7;441,2;744;;79,30%;74,70%;59,3;;11;2;13;40,1;13,8;33,9;14
jul/20;TE2924;Trator (Esteira);Caterpillar D11R;0;509,1;0;0;53,8;0;181,1;0;0;0;181,1;0;181,1;509,1;744;;75,70%;90,50%;68,4;;12;0;12;42,4;15,1;42,4;15,1
jul/20;TE2925;Trator (Esteira);Caterpillar D11R;0;552,1;0;0;77,3;0;113,8;0;0,9;0;113,8;0,9;114,7;552,1;744;;84,60%;87,70%;74,2;;10;1;11;55,2;11,4;50,2;11,5
jul/20;TE2926;Trator (Esteira);Caterpillar D11R;1,6;124,6;0;0;23,8;1;593,1;0;0;0;593,1;0;593,1;127,2;744;;20,30%;84,20%;17,1;;4;0;4;31,8;148,3;31,8;148,3
jul/20;TE2927;Trator (Esteira);Caterpillar D11R;0;0;0;0;0;0;744;0;0;0;744;0;744;0;744;;0,00%;0,00%;0;;1;0;1;0;744;0;744
jul/20;TE2928;Trator (Esteira);Caterpillar D11R;0,4;587,3;0;0;73,7;24,9;31,9;0;25,7;0;31,9;25,7;57,7;612,7;744;;92,30%;89,30%;82,3;;11;2;13;55,7;2,9;47,1;5,2
jul/20;TE2929;Trator (Esteira);Caterpillar D11R;7,3;398,1;0;0;55,2;17,4;264,7;0;1,2;0;264,7;1,2;266;422,8;744;;64,20%;88,50%;56,8;;8;1;9;52,9;33,1;47;33,2
jul/20;TE2930;Trator (Esteira);Caterpillar D11R;2,9;327,7;0;0;48,4;10,9;49,5;0;304,5;0;49,5;304,5;354,1;341,6;744;;52,40%;87,60%;45,9;;12;1;13;28,5;4,1;26,3;29,5
jul/20;TE2931;Trator (Esteira);Caterpillar D11R;0;175,8;0;0;63,8;0;504,4;0;0;0;504,4;0;504,4;175,8;744;;32,20%;73,40%;23,6;;8;0;8;22;63,1;22;63,1
jul/20;TE2932;Trator (Esteira);Caterpillar D11R;0;0;0;0;0;0;744;0;0;0;744;0;744;0;744;;0,00%;0,00%;0;;1;0;1;0;744;0;744
jul/20;TE2933;Trator (Esteira);Caterpillar D11R;2,5;427,3;0,8;0;62,7;47,6;119,1;0;83,9;0;119,1;83,9;203;478,3;744;;72,70%;88,40%;64,3;;12;3;15;39,9;9,9;31,9;16,9
jul/20;TE2934;Trator (Esteira);Caterpillar D11R;0;0;0;0;0;0;0;744;0;0;744;0;744;0;744;;0,00%;0,00%;0;;1;0;1;0;744;0;744
jul/20;TE2935;Trator (Esteira);Caterpillar D11R;5;416,4;0,4;0;80,1;15,3;200;0;0,9;25,9;200;26,8;226,8;437,1;744;;69,50%;84,50%;58,8;;9;3;12;48,6;22,2;36,4;25,2
jul/20;TE2936;Trator (Esteira);Caterpillar D11R;0,1;654,7;0;0;61,1;1,9;8,7;0;17,5;0;8,7;17,5;26,3;656,7;744;;96,50%;91,50%;88,3;;6;3;9;109,4;1,5;73;4,4
jul/20;TE2937;Trator (Esteira);Caterpillar D11R;0,2;581,3;0;0;58;0,1;102,3;0;2,1;0;102,3;2,1;104,4;581,6;744;;86,00%;90,90%;78,2;;14;2;16;41,5;7,3;36,4;7,5
jul/20;TE2938;Trator (Esteira);Caterpillar D11R;0;237;0;0;42,9;0;64,4;0;399,7;0;64,4;399,7;464,1;237,1;744;;37,60%;84,70%;31,9;;3;1;4;79;21,5;59,3;154,7
jul/20;TE2939;Trator (Esteira);Caterpillar D11R;7,2;612,1;0;0;84,1;0,2;26,2;0;14,3;0;26,2;14,3;40,5;619,4;744;;94,60%;88,00%;83,3;;6;2;8;103,2;4,4;77,4;6,7
jul/20;TE2940;Trator (Esteira);Caterpillar D11R;6,5;487,4;0;0;103,3;13,1;55,6;23,1;55,1;0;78,7;55,1;133,8;506,9;744;;82,00%;83,10%;68,1;;11;3;14;46,1;7,2;36,2;12,2
jul/20;TE2941;Trator (Esteira);Caterpillar D11R;0,2;635,6;2,2;0;77,3;2,2;23,3;0;3,2;0;23,3;3,2;26,5;640,2;744;;96,40%;89,20%;86,1;;7;2;9;91,5;3,3;71,1;3,8
jul/20;TE2942;Trator (Esteira);Caterpillar D11R;0;46,6;0;0;14,8;0;108,4;0;574,2;0;108,4;574,2;682,6;46,6;744;;8,20%;75,90%;6,3;;2;1;3;23,3;54,2;15,5;341,3
jul/20;TE2943;Trator (Esteira);Caterpillar D11R;6,3;547,4;0;0;72,9;3,1;10,1;0;104,2;0;10,1;104,2;114,3;556,8;744;;84,60%;88,40%;74,8;;7;2;9;79,5;1,4;61,9;16,3
jul/20;TE2944;Trator (Esteira);Caterpillar D11R;0;498,7;0;0;140,1;0;41,3;0;63,9;0;41,3;63,9;105,2;498,7;744;;85,90%;78,10%;67;;5;4;9;99,7;8,3;55,4;21
jul/20;TE2945;Trator (Esteira);Caterpillar D11R;0;583,3;0;0;124,8;0;6,6;0;29,2;0;6,6;29,2;35,8;583,3;744;;95,20%;82,40%;78,4;;3;3;6;194,4;2,2;97,2;11,9
jul/20;TE2946;Trator (Esteira);Caterpillar D11R;1,9;553,7;0;0;91,9;13,9;48,1;0;34,5;0;48,1;34,5;82,6;569,4;744;;88,90%;86,10%;76,5;;11;2;13;51,8;4,4;43,8;7,5
jul/20;TE2947;Trator (Esteira);Caterpillar D11R;0,1;534,3;1,1;0;119,1;7,4;81,7;0;0,4;0;81,7;0,4;82,1;542,9;744;;89,00%;82,00%;73;;4;1;5;135,7;20,4;108,6;20,5
jul/20;TE2948;Trator (Esteira);Caterpillar D11R;0,3;536,8;0;0;141,1;0;11,4;0;54,5;0;11,4;54,5;65,9;537;744;;91,10%;79,20%;72,2;;5;1;6;107,4;2,3;89,5;13,2
jul/20;TE2949;Trator (Esteira);Caterpillar D11R;4;409;0;0;193,4;35,8;64,5;0;33,4;3,8;64,5;37,2;101,7;448,8;744;;86,30%;69,90%;60,3;;11;2;13;40,8;5,9;34,5;9,2
jul/20;TE2950;Trator (Esteira);Caterpillar D11R;9,4;470,5;0;0;82;26,2;31,5;0;124,3;0;31,5;124,3;155,8;506,2;744;;79,10%;86,10%;68;;6;3;9;84,4;5,3;56,2;26
jun/20;PT3112;Patrol;Patrol 24M;0;183,3;0;0;84;1,6;371,8;0;79,3;0;371,8;79,3;451,1;184,9;720;;37,30%;68,80%;25,7;;13;2;15;14,2;28,6;12,3;34,7
jun/20;PT3114;Patrol;Patrol 24M;0;376,5;0;0;105,5;0;168,2;0;69,7;0;168,2;69,7;238;376,5;720;;66,90%;78,10%;52,3;;20;2;22;18,8;8,4;17,1;11,9
jun/20;PT3115;Patrol;Patrol 24M;0;242,4;0;0;79,6;0;351,4;0;29,4;17,1;351,4;46,6;398;242,4;720;;44,70%;75,30%;33,7;;25;3;28;9,7;14,1;8,7;15,9
jun/20;PT3116;Patrol;Patrol 24M;0;450;0;0;115,6;0,1;111,4;0;42,9;0;111,4;42,9;154,3;450,1;720;;78,60%;79,60%;62,5;;15;2;17;30;7,4;26,5;10,3
jun/20;PT3117;Patrol;Patrol 24M;0;432,9;0;0,2;133,5;0;147,5;0;0;5,9;147,5;5,9;153,4;432,9;720;;78,70%;76,40%;60,1;;22;1;23;19,7;6,7;18,8;7
jun/20;PT3118;Patrol;Patrol 24M;0;487,2;0;0;120,1;0;53,1;0;59,6;0;53,1;59,6;112,7;487,2;720;;84,40%;80,20%;67,7;;13;2;15;37,5;4,1;32,5;8,7
jun/20;PT3119;Patrol;Patrol 24M;0;374,4;0;0;101,3;0;235,9;0;0;8,5;235,9;8,5;244,3;374,4;720;;66,10%;78,70%;52;;15;1;16;25;15,7;23,4;16,3
jun/20;PT3120;Patrol;Patrol 24M;0;451,5;0;0,1;103,5;0;151,9;0;0;13;151,9;13;164,9;451,5;720;;77,10%;81,30%;62,7;;18;3;21;25,1;8,4;21,5;9,2
jun/20;PT3121;Patrol;Patrol 24M;0;393,3;0;0;134,5;0;148,2;0;32,2;11,8;148,2;44;192,2;393,3;720;;73,30%;74,50%;54,6;;27;3;30;14,6;5,5;13,1;7,1
jun/20;PT3123;Patrol;Patrol 24M;0;37,4;0;0;22,6;0;10,5;0;649,5;0;10,5;649,5;660;37,4;720;;8,30%;62,30%;5,2;;2;1;3;18,7;5,3;12,5;330
jun/20;PT3124;Patrol;Patrol 24M;0;224,2;0;0;76,7;0;130,4;0;281,7;7;130,4;288,7;419,2;224,2;720;;41,80%;74,50%;31,1;;14;3;17;16;9,3;13,2;29,9
jun/20;PT3125;Patrol;Patrol 24M;0;266,9;0;0;96,4;0;337,9;0;0;18,8;337,9;18,8;356,7;266,9;720;;50,50%;73,50%;37,1;;25;1;26;10,7;13,5;10,3;14,3
jun/20;PT3126;Patrol;Patrol 24M;0;416,4;0;0;118,8;0;92,7;0;80,9;11,2;92,7;92;184,8;416,4;720;;74,30%;77,80%;57,8;;20;2;22;20,8;4,6;18,9;9,2
jun/20;PT3127;Patrol;Patrol 24M;0;417,9;0;0;109,5;0,1;149,9;0;32,7;9,8;149,9;42,5;192,4;418,1;720;;73,30%;79,20%;58,1;;15;2;17;27,9;10;24,6;12,8
jun/20;TE2922;Trator (Esteira);Caterpillar D11R;0;411,9;0,3;0;113,1;0;60,2;0;134,5;0;60,2;134,5;194,7;412,2;720;;73,00%;78,50%;57,2;;9;1;10;45,8;6,7;41,2;21,6
jun/20;TE2923;Trator (Esteira);Caterpillar D11R;0;504,3;0;0;94,1;0;73;0;48,6;0;73;48,6;121,6;504,3;720;;83,10%;84,30%;70;;10;1;11;50,4;7,3;45,8;12,2
jun/20;TE2924;Trator (Esteira);Caterpillar D11R;0,3;468;0;0;71,8;3;86,9;0;90;0;86,9;90;176,9;471,3;720;;75,40%;86,80%;65,5;;20;3;23;23,6;4,3;20,5;8,8
jun/20;TE2925;Trator (Esteira);Caterpillar D11R;0;407,2;0;0;107,6;6,8;78,7;0;119,7;0;78,7;119,7;198,3;414;720;;72,50%;79,40%;57,5;;11;1;12;37,6;7,2;34,5;18
jun/20;TE2926;Trator (Esteira);Caterpillar D11R;9,7;467,3;0;0;97,8;21,8;123,5;0;0;0;123,5;0;123,5;498,7;720;;82,90%;83,60%;69,3;;11;0;11;45,3;11,2;45,3;11,2
jun/20;TE2927;Trator (Esteira);Caterpillar D11R;0,1;247,5;0,8;0;134,9;4,1;309,1;0;23,5;0;309,1;23,5;332,6;252,5;720;;53,80%;65,20%;35,1;;9;1;10;28,1;34,3;25,2;37
jun/20;TE2928;Trator (Esteira);Caterpillar D11R;0;413,4;0;0;71,5;1,8;147,7;0;85,6;0;147,7;85,6;233,3;415,2;720;;67,60%;85,30%;57,7;;18;1;19;23,1;8,2;21,9;13
jun/20;TE2929;Trator (Esteira);Caterpillar D11R;0,1;327,8;0;0;75,9;0;276,7;0;39,1;0,3;276,7;39,4;316,2;327,9;720;;56,10%;81,20%;45,5;;15;2;17;21,9;18,4;19,3;21,1
jun/20;TE2930;Trator (Esteira);Caterpillar D11R;13,1;439,5;0;0;85,3;19,2;105,7;0;57,2;0;105,7;57,2;163;471,8;720;;77,40%;84,70%;65,5;;8;1;9;59;13,2;52,4;20,4
jun/20;TE2931;Trator (Esteira);Caterpillar D11R;0;149,2;0;2,2;61,6;0;507;0;0;0;507;0;507;149,2;720;;29,60%;70,00%;20,7;;4;0;4;37,3;126,8;37,3;126,8
jun/20;TE2932;Trator (Esteira);Caterpillar D11R;0;0;0;0;0;0;720;0;0;0;720;0;720;0;720;;0,00%;0,00%;0;;1;0;1;0;720;0;720
jun/20;TE2933;Trator (Esteira);Caterpillar D11R;0,1;544;0;0;72,9;3,7;98,8;0;0,6;0;98,8;0,6;99,3;547,8;720;;86,20%;88,30%;76,1;;5;1;6;109,6;19,8;91,3;19,9
jun/20;TE2934;Trator (Esteira);Caterpillar D11R;4,2;328,6;0;0,2;112,7;1,4;25,6;246,4;0,9;0;271,9;0,9;272,9;334,2;720;;62,10%;74,70%;46,4;;6;1;7;55,7;45,3;47,7;45,5
jun/20;TE2935;Trator (Esteira);Caterpillar D11R;0;538,5;0;0;79,5;0;23,8;0;78,1;0;23,8;78,1;101,9;538,6;720;;85,80%;87,10%;74,8;;7;1;8;76,9;3,4;67,3;14,6
